80.08272594752187,84.23492815493545,83.48680237401084
83.88286130778842,87.86154206580592,87.46847667638484
78.47691066222407,82.17547376093295,82.8082309454394
17.383277800916286,18.384553311120367,21.02829550187422
19.970585172844647,21.045996459808414,24.316847147022074
21.236724281549353,22.499895876718035,25.96327051228655
22.908189296126615,24.24872448979592,28.06033944189921
25.969700124947938,27.69476259891712,31.789462723865057
30.975010412328196,32.88452728029988,37.61294773011245
33.94091003748438,36.1155508121616,41.27660349854227
33.9137338608913,35.92664514785506,41.09870887130362
33.63653165347772,35.122266763848394,40.04313306955435
34.407512494793835,35.84876093294461,40.84951582673886
33.092123073719286,34.47547896709704,39.32692107455227
33.17877967513536,34.53240837151187,39.454367971678465
32.69934402332362,34.066170345689294,38.854930237401085
32.25765306122449,33.64887026239067,38.35211890878801
32.177634319033736,33.50007809246147,38.18979071220325
31.77725426905456,33.12874843815077,37.791076634735525
32.15847563515202,33.686354643898376,38.359615785089545
32.77977925864223,34.30745002082465,39.09386713869221
31.707908163265305,33.20345689296126,37.85154623073719
31.738338192419825,33.19799042065806,37.80961057892545
31.220038525614328,32.679039983340274,37.312760308204915
31.818461057892545,33.35464389837568,38.00528425655977
32.09930758017493,33.66352561432736,38.39020199916701
31.59922948771345,33.037432319866724,37.72459391920033
31.213556851311953,32.69645460224906,37.29940649729279
30.899677217825907,32.41396813827572,36.99606934610579
30.482481257809248,32.0131195335277,36.52452103290296
30.408944189920867,31.85329029571012,36.42060599750104
30.02472927946689,31.462958142440648,35.95207725947522
29.303311120366512,30.663577675968348,35.08217930029154
28.975504997917536,30.359719908371513,34.7048625572678
28.08368908788005,29.414124323198667,33.70743960849646
28.46350478967097,29.83392336526447,34.11042274052478
28.98060703873386,30.392180341524366,34.81557163681799
29.56588400666389,31.049042065805914,35.51272907122033
29.663031028738025,31.155638275718452,35.56741982507289
30.071012078300708,31.619923990004164,36.22014264889629
30.07476051645148,31.52509371095377,36.11648792169929
30.93216368179925,32.38741670137443,37.09355476884632
31.708194502290713,33.20283215326947,38.00491982507289
31.84334652228238,33.437239691795085,38.25575281132861
32.15295710120783,33.73370470637234,38.54013952519784
31.82356309870887,33.34063931695127,38.258824448146605
31.88621928363182,33.43999895876718,38.372579133694295
31.89637130362349,33.473006039150356,38.37312578092462
32.00028633902541,33.589285714285715,38.51405664306539
32.69463244481466,34.219804248229906,39.141946064139944
32.50463348604748,34.12807163681799,39.01619117034569
32.085771553519365,33.68310079133694,38.54157122032486
31.850531028738025,33.39887026239067,38.1917690545606
31.290113494377344,32.81747188671387,37.63715639316951
31.68697938359017,33.305679925031235,38.15868388171595
31.833038317367762,33.45926176593086,38.328092461474384
31.330565389421075,32.83889525197834,37.639186797167845
31.10329029571012,32.67201166180758,37.463088296543106
31.208897334443982,32.80398792169929,37.59610578925448
31.31710745522699,32.91672740524781,37.77207413577676
31.873464181591004,33.467695751770094,38.32093398583923
30.66795085381091,32.18213765097876,36.918159100374844
30.14832361516035,31.57960224906289,36.310079133694295
30.791441066222408,32.26080279050396,37.03123698458975
30.770330070803833,32.333767180341525,37.19033735943357
31.325437317784257,32.88119533527697,37.79341940857976
30.88655768429821,32.407069970845484,37.264863598500625
31.2996928363182,32.80979279466889,37.70582569762599
31.129893794252396,32.577051228654724,37.4768325697626
31.371199500208245,32.78196584756351,37.74278946272386
30.114327363598502,31.641451478550604,36.47443773427739
30.919408579758436,32.34097771761766,37.30932423990004
31.853784881299458,33.42078821324448,38.49893273635985
32.11063098708871,33.78204394002499,38.84683465222824
31.342435443565183,32.90373802582258,37.84334652228238
31.680289462723866,33.34894314868804,38.42922219908372
32.12583298625572,33.82314660558101,38.943435027072056
31.35224906289046,33.01007392753019,37.98555289462724
31.3073198667222,32.89660558100791,37.88796334860475
31.1018325697626,32.75538837984173,37.6929925031237
31.148557892544773,32.75270720533111,37.68073198667222
31.148089337775925,32.7460433152853,37.73891087047064
31.12359433569346,32.6686016243232,37.66300499791753
31.119351311953352,32.55679925031237,37.602457309454394
30.599541857559352,32.14683985839233,37.129581424406496
30.667482299042067,32.168913994169095,37.048469387755105
31.010958975426906,32.504581424406496,37.508225739275304
31.525354019158684,33.024625156184925,38.100843398583926
31.585953769262808,33.151473344439815,38.136297376093296
31.620288421491047,33.27465118700542,38.27975322782174
32.195725739275304,33.82423990004165,38.93768221574344
31.291909620991255,32.849567888379845,37.858210120783006
32.20228550603915,33.88015410245731,38.95025510204081
30.820439400249896,32.28889004581424,37.20923573511037
30.944189920866307,32.50832986255727,37.49588713036235
30.841862765514367,32.33642232403165,37.27918054977093
30.810131195335277,32.28493336109954,37.1631091211995
30.46345272802999,31.960042690545606,36.86083923365265
30.520616409829238,32.035141607663476,36.85807996668055
29.97667638483965,31.429925031236984,36.21631611828405
30.073979591836736,31.69874531445231,36.3908527696793
30.03173157017909,31.509475218658892,36.30929820907955
29.791623281965848,31.165347771761766,35.92276655560183
29.930445647646813,31.445231153685963,36.15428467305289
29.827936276551437,31.3280403998334,36.031835693461055
29.963530820491464,31.37640566430654,36.16826322365681
29.69536130778842,31.11430133277801,35.861854435651814
29.50158788004998,30.91474906289046,35.54597042898792
29.690051020408163,31.05515930862141,35.7649416909621
