cam_time,cam_pulseWaveform_forehead,cam_bpm_forehead,cam_pulseWaveform_mouth,cam_bpm_mouth
2.883846,-0.32658575843995225,0.0,0.10095123213537668,0.0
2.981835,-0.32658575843995225,0.0,0.10095123213537668,0.0
3.061806,-0.32658575843995225,0.0,0.10095123213537668,0.0
3.165808,-0.32658575843995225,0.0,0.10095123213537668,0.0
3.254843,-0.32658575843995225,0.0,0.10095123213537668,0.0
3.349809,-0.32658575843995225,0.0,0.10095123213537668,0.0
3.440806,-0.32658575843995225,0.0,0.10095123213537668,0.0
3.536844,-0.32658575843995225,0.0,0.10095123213537668,0.0
3.619841,-0.32658575843995225,0.0,0.10095123213537668,0.0
3.720808,-0.32658575843995225,0.0,0.10095123213537668,0.0
3.817002,-0.32658575843995225,0.0,0.10095123213537668,0.0
4.089009,-0.32658575843995225,0.0,0.10095123213537668,0.0
4.180998,-0.32658575843995225,0.0,0.10095123213537668,0.0
4.231998,-0.32658575843995225,0.0,0.10095123213537668,0.0
4.897242,-0.32658575843995225,0.0,0.10095123213537668,0.0
4.945238,-0.32658575843995225,0.0,0.10095123213537668,0.0
4.997269,-0.32658575843995225,0.0,0.10095123213537668,0.0
5.046274,-0.32658575843995225,0.0,0.10095123213537668,0.0
5.134235,-0.32658575843995225,0.0,0.10095123213537668,0.0
5.197236,-0.32658575843995225,0.0,0.10095123213537668,0.0
5.274241,-0.32658575843995225,0.0,0.10095123213537668,0.0
5.609251,-0.32658575843995225,0.0,0.10095123213537668,0.0
5.842244,-0.32658575843995225,0.0,0.10095123213537668,0.0
6.217203,-0.32658575843995225,0.0,0.10095123213537668,0.0
6.308117,-0.32658575843995225,0.0,0.10095123213537668,0.0
6.500152,-0.32658575843995225,0.0,0.10095123213537668,0.0
6.596119,-0.32658575843995225,0.0,0.10095123213537668,0.0
6.689149,-0.32658575843995225,0.0,0.10095123213537668,0.0
6.783499,-0.32658575843995225,0.0,0.10095123213537668,0.0
6.832437,-0.32658575843995225,0.0,0.10095123213537668,0.0
6.88147,-0.32658575843995225,0.0,0.10095123213537668,0.0
6.936434,-0.32658575843995225,0.0,0.10095123213537668,0.0
6.981467,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.063439,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.116433,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.174518,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.252435,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.488438,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.540435,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.590434,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.638436,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.732433,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.819434,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.864497,-0.32658575843995225,0.0,0.10095123213537668,0.0
7.972435,-0.32658575843995225,0.0,0.10095123213537668,0.0
8.059435,-0.32658575843995225,0.0,0.10095123213537668,0.0
8.108433,-0.32658575843995225,0.0,0.10095123213537668,0.0
8.159435,-0.32658575843995225,0.0,0.10095123213537668,0.0
8.298433,-0.32658575843995225,0.0,0.10095123213537668,0.0
8.391434,-0.32658575843995225,0.0,0.10095123213537668,0.0
8.628436,-0.32658575843995225,0.0,0.10095123213537668,0.0
8.677444,-0.32658575843995225,0.0,0.10095123213537668,0.0
8.732435,-0.32658575843995225,0.0,0.10095123213537668,0.0
