cam_time,cam_pulseWaveform_forehead,cam_bpm_forehead,cam_pulseWaveform_mouth,cam_bpm_mouth
2.911318,0.8486455934713926,0.0,-0.8100446225277356,70.58823529411765
3.022336,0.8486455934713926,109.0909090909091,-0.8100446225277356,70.58823529411765
3.099316,0.8486455934713926,109.0909090909091,-0.8100446225277356,70.58823529411765
3.179319,0.8486455934713926,109.0909090909091,-0.8100446225277356,70.58823529411765
3.35276,0.8486455934713926,109.0909090909091,-0.8100446225277356,85.71428571428571
3.417761,0.8486455934713926,109.0909090909091,-0.8100446225277356,0.0
3.535782,0.8486455934713926,109.0909090909091,-0.8100446225277356,0.0
3.60176,0.8486455934713926,109.0909090909091,-0.8100446225277356,0.0
3.69576,0.8486455934713926,109.0909090909091,-0.8100446225277356,0.0
3.756765,0.8486455934713926,109.0909090909091,-0.8100446225277356,0.0
3.839758,0.8486455934713926,109.0909090909091,-0.8100446225277356,0.0
3.934761,0.8486455934713926,0.0,-0.8100446225277356,0.0
4.045761,0.8486455934713926,109.0909090909091,-0.8100446225277356,0.0
4.130764,0.8486455934713926,100.0,-0.8100446225277356,0.0
4.343017,2196995.0,100.0,-0.8100446225277356,0.0
4.409988,2196995.0,0.0,-0.8100446225277356,0.0
4.549992,2615743.0,0.0,448747.5,0.0
4.600016,2615743.0,0.0,448747.5,0.0
4.706982,2615743.0,0.0,448747.5,0.0
4.783019,2615743.0,0.0,448747.5,0.0
4.835994,2615743.0,0.0,448747.5,0.0
4.890011,2615743.0,0.0,448747.5,0.0
5.020984,2647541.5,0.0,405782.0,0.0
5.072986,2647541.5,0.0,405782.0,0.0
5.124983,2647541.5,0.0,405782.0,0.0
5.285983,2282575.5,0.0,523980.0,0.0
5.428987,2362745.5,0.0,639883.5,0.0
5.579987,2409511.5,0.0,723466.0,0.0
5.634988,2409511.5,0.0,723466.0,0.0
5.717983,2409511.5,0.0,723466.0,0.0
5.841982,2372885.5,0.0,369499.0,0.0
5.973985,2210925.0,0.0,430034.0,0.0
6.125006,2188609.0,0.0,658291.0,0.0
6.269985,2255835.5,0.0,756898.0,0.0
6.417984,2227833.0,0.0,707341.0,0.0
6.544984,2184316.0,0.0,479680.0,0.0
6.620987,2184316.0,0.0,479680.0,0.0
6.782272,2222005.0,0.0,432096.5,0.0
6.861275,2222005.0,0.0,432096.5,0.0
7.000272,2073104.0,0.0,857143.5,0.0
7.156276,2227140.0,0.0,702959.0,100.0
7.279272,2201887.0,0.0,575044.0,100.0
7.428273,2084698.0,0.0,421115.5,100.0
7.557272,2083165.0,0.0,468372.0,100.0
7.700276,2203050.0,0.0,436051.0,100.0
7.840275,2113877.0,0.0,703774.5,100.0
7.980274,2173923.0,0.0,504976.0,100.0
8.135272,2172782.0,0.0,489722.5,100.0
8.266274,2050729.0,0.0,412641.5,100.0
8.412273,2149334.5,0.0,534518.5,100.0
8.554273,2191530.5,0.0,555156.0,100.0
8.698272,2224597.5,0.0,552391.0,100.0
8.846276,2180836.0,0.0,555134.0,100.0
8.985304,2161755.0,0.0,549417.5,100.0
9.060305,2161755.0,0.0,549417.5,100.0
9.187275,2104087.0,0.0,513913.0,100.0
9.253273,2104087.0,0.0,513913.0,100.0
9.316289,2104087.0,0.0,513913.0,100.0
9.471273,2134423.5,0.0,698664.0,100.0
9.537274,2134423.5,0.0,698664.0,100.0
9.584272,2134423.5,0.0,698664.0,100.0
9.632268,2134423.5,0.0,698664.0,100.0
9.725272,2134423.5,0.0,698664.0,100.0
9.777298,2134423.5,0.0,698664.0,100.0
9.872629,2134423.5,0.0,698664.0,100.0
9.952647,2134423.5,0.0,698664.0,100.0
10.013614,2134423.5,0.0,698664.0,93.75
10.185616,2261886.0,0.0,727973.5,96.0
10.237613,2261886.0,0.0,727973.5,96.0
10.419613,2194433.0,0.0,816000.5,96.0
10.470613,2194433.0,0.0,816000.5,96.0
10.525636,2194433.0,104.34782608695652,816000.5,96.0
10.684627,1925479.0,104.34782608695652,478622.0,100.0
10.770122,1925479.0,0.0,478622.0,96.0
10.856184,1925479.0,0.0,478622.0,96.0
10.952125,1925479.0,0.0,478622.0,96.0
11.104964,1965741.0,105.88235294117648,340800.0,94.73684210526315
11.188974,1965741.0,105.88235294117648,340800.0,94.73684210526315
11.241964,1965741.0,105.88235294117648,340800.0,94.73684210526315
11.360963,2007492.0,92.3076923076923,514961.5,94.73684210526315
11.423959,2007492.0,92.3076923076923,514961.5,94.73684210526315
11.543976,1885931.0,85.71428571428571,360078.0,94.73684210526315
11.680961,1965874.0,92.3076923076923,675033.5,92.3076923076923
11.820998,1970717.5,85.71428571428571,319834.0,112.49999999999999
11.969962,2034359.0,85.71428571428571,319409.0,112.49999999999999
12.102965,1978354.5,0.0,340592.0,112.49999999999999
12.18217,1978354.5,85.71428571428571,340592.0,112.49999999999999
12.237175,1978354.5,85.71428571428571,340592.0,112.49999999999999
12.320171,1978354.5,85.71428571428571,340592.0,0.0
12.482217,1896064.5,104.34782608695652,526161.0,92.3076923076923
12.558206,1896064.5,90.0,526161.0,92.3076923076923
12.726176,1983585.5,85.71428571428571,321047.0,92.3076923076923
12.877175,1904398.0,81.81818181818181,321595.0,92.3076923076923
12.95917,1904398.0,85.71428571428571,321595.0,92.3076923076923
13.014174,1904398.0,0.0,321595.0,0.0
13.103213,1904398.0,0.0,321595.0,0.0
13.227173,1956153.0,0.0,354384.0,0.0
13.290171,1956153.0,85.71428571428571,354384.0,0.0
13.385208,1956153.0,0.0,354384.0,0.0
13.480169,1956153.0,109.0909090909091,354384.0,0.0
13.573174,1956153.0,0.0,354384.0,0.0
13.669853,1956153.0,109.0909090909091,354384.0,0.0
13.762857,1956153.0,0.0,354384.0,0.0
13.856873,1956153.0,0.0,354384.0,0.0
13.952195,1956153.0,0.0,354384.0,0.0
14.044219,1956153.0,0.0,354384.0,0.0
14.12522,1956153.0,0.0,354384.0,0.0
14.179248,1956153.0,0.0,354384.0,0.0
14.233228,1956153.0,0.0,354384.0,0.0
14.378221,2010445.0,0.0,340619.0,0.0
14.535221,1955740.5,0.0,361989.0,0.0
14.668292,1942969.0,0.0,341224.5,0.0
14.830221,2052743.0,0.0,1066870.0,0.0
14.968235,2030169.0,115.38461538461539,1032230.0,0.0
15.117224,1998016.0,115.38461538461539,1114947.0,0.0
15.261224,1887426.0,115.38461538461539,1111551.0,0.0
15.401241,1937891.0,109.0909090909091,968649.0,0.0
15.570219,1953484.5,109.0909090909091,312210.5,0.0
15.765243,1903035.5,109.0909090909091,796976.0,75.0
16.046117,1877652.0,109.0909090909091,970243.5,75.0
16.190101,1968331.5,0.0,934681.0,0.0
16.334115,1857223.0,0.0,869399.0,0.0
16.467099,1869351.0,0.0,317970.5,0.0
16.615098,1897844.0,0.0,1001797.0,0.0
16.751099,1874646.0,0.0,320614.5,0.0
