cam_time,cam_pulseWaveform_forehead,cam_bpm_forehead,cam_pulseWaveform_mouth,cam_bpm_mouth
0.583001,-0.640756764928037,0.0,-0.018622393300208068,0.0
0.651999,-0.640756764928037,52.94117647058824,-0.018622393300208068,0.0
0.748112,-0.640756764928037,52.94117647058824,-0.018622393300208068,0.0
0.836417,-0.640756764928037,72.0,-0.018622393300208068,0.0
0.930417,-0.640756764928037,75.0,-0.018622393300208068,0.0
1.031416,-0.640756764928037,75.0,-0.018622393300208068,0.0
1.123532,-0.640756764928037,0.0,-0.018622393300208068,0.0
1.216332,-0.640756764928037,0.0,-0.018622393300208068,0.0
1.307708,-0.640756764928037,0.0,-0.018622393300208068,0.0
1.408424,-0.640756764928037,0.0,-0.018622393300208068,0.0
1.498773,-0.640756764928037,0.0,-0.018622393300208068,0.0
1.595774,-0.640756764928037,0.0,-0.018622393300208068,0.0
1.688774,-0.640756764928037,96.0,-0.018622393300208068,0.0
1.776212,-0.640756764928037,100.0,-0.018622393300208068,0.0
1.872956,-0.640756764928037,100.0,-0.018622393300208068,0.0
1.963738,-0.640756764928037,0.0,-0.018622393300208068,0.0
2.058737,-0.640756764928037,0.0,-0.018622393300208068,0.0
2.155328,-0.640756764928037,0.0,-0.018622393300208068,0.0
2.247458,-0.640756764928037,0.0,-0.018622393300208068,0.0
2.340458,-0.640756764928037,100.0,-0.018622393300208068,112.49999999999999
2.429848,-0.640756764928037,92.3076923076923,-0.018622393300208068,0.0
2.524962,-0.640756764928037,0.0,-0.018622393300208068,0.0
2.623221,-0.640756764928037,0.0,-0.018622393300208068,0.0
2.716221,-0.640756764928037,0.0,-0.018622393300208068,0.0
2.810717,-0.640756764928037,81.81818181818181,-0.018622393300208068,0.0
2.902428,-0.640756764928037,0.0,-0.018622393300208068,0.0
2.99543,-0.640756764928037,0.0,-0.018622393300208068,0.0
3.091079,-0.640756764928037,0.0,-0.018622393300208068,0.0
3.188855,-0.640756764928037,85.71428571428571,-0.018622393300208068,0.0
3.278808,-0.640756764928037,85.71428571428571,-0.018622393300208068,0.0
3.369401,-0.640756764928037,85.71428571428571,-0.018622393300208068,0.0
3.46418,-0.640756764928037,0.0,-0.018622393300208068,0.0
3.55718,-0.640756764928037,0.0,-0.018622393300208068,0.0
3.653011,-0.640756764928037,0.0,-0.018622393300208068,0.0
3.74803,-0.640756764928037,0.0,-0.018622393300208068,0.0
3.841388,-0.640756764928037,0.0,-0.018622393300208068,0.0
3.931915,-0.640756764928037,0.0,-0.018622393300208068,0.0
4.024646,-0.640756764928037,0.0,-0.018622393300208068,0.0
4.116646,-0.640756764928037,0.0,-0.018622393300208068,0.0
4.213992,-0.640756764928037,0.0,-0.018622393300208068,0.0
4.305822,-0.640756764928037,0.0,-0.018622393300208068,0.0
4.399679,-0.640756764928037,0.0,-0.018622393300208068,0.0
4.495289,-0.640756764928037,0.0,-0.018622393300208068,0.0
4.587447,-0.640756764928037,0.0,-0.018622393300208068,0.0
4.680813,-0.640756764928037,0.0,-0.018622393300208068,0.0
4.772489,-0.640756764928037,0.0,-0.018622393300208068,0.0
4.8668,-0.640756764928037,0.0,-0.018622393300208068,0.0
4.960416,-0.640756764928037,0.0,-0.018622393300208068,0.0
5.053416,-0.640756764928037,0.0,-0.018622393300208068,0.0
5.150416,-0.640756764928037,0.0,-0.018622393300208068,0.0
5.245015,-0.640756764928037,0.0,-0.018622393300208068,0.0
5.338287,-0.640756764928037,0.0,-0.018622393300208068,0.0
5.430365,-0.640756764928037,0.0,-0.018622393300208068,0.0
5.527718,-0.640756764928037,0.0,-0.018622393300208068,0.0
5.620101,-0.640756764928037,0.0,-0.018622393300208068,0.0
5.714098,-0.640756764928037,0.0,-0.018622393300208068,0.0
5.804392,-0.640756764928037,0.0,-0.018622393300208068,0.0
5.904573,-0.640756764928037,0.0,-0.018622393300208068,0.0
5.995453,-0.640756764928037,0.0,-0.018622393300208068,0.0
6.090453,-0.640756764928037,0.0,-0.018622393300208068,0.0
6.1803,-0.640756764928037,0.0,-0.018622393300208068,0.0
6.27753,-0.640756764928037,0.0,-0.018622393300208068,0.0
6.366473,-0.640756764928037,0.0,-0.018622393300208068,0.0
6.463339,-0.640756764928037,0.0,-0.018622393300208068,0.0
6.555675,-0.640756764928037,0.0,-0.018622393300208068,0.0
6.648055,-0.640756764928037,0.0,-0.018622393300208068,0.0
6.742166,-0.640756764928037,0.0,-0.018622393300208068,0.0
6.838006,-0.640756764928037,0.0,-0.018622393300208068,0.0
6.933091,-0.640756764928037,0.0,-0.018622393300208068,0.0
7.023629,-0.640756764928037,0.0,-0.018622393300208068,0.0
7.116629,-0.640756764928037,0.0,-0.018622393300208068,0.0
7.211757,-0.640756764928037,0.0,-0.018622393300208068,0.0
7.303541,-0.640756764928037,0.0,-0.018622393300208068,0.0
7.399677,-0.640756764928037,0.0,-0.018622393300208068,0.0
7.49351,-0.640756764928037,0.0,-0.018622393300208068,0.0
7.588818,-0.640756764928037,0.0,-0.018622393300208068,0.0
7.678763,-0.640756764928037,0.0,-0.018622393300208068,0.0
7.775763,-0.640756764928037,0.0,-0.018622393300208068,0.0
7.867478,-0.640756764928037,0.0,-0.018622393300208068,0.0
7.964668,-0.640756764928037,0.0,-0.018622393300208068,0.0
8.054668,-0.640756764928037,0.0,-0.018622393300208068,0.0
8.150834,-0.640756764928037,0.0,-0.018622393300208068,0.0
8.24282,-0.640756764928037,0.0,-0.018622393300208068,0.0
8.332819,-0.640756764928037,0.0,-0.018622393300208068,0.0
8.385819,-0.640756764928037,0.0,-0.018622393300208068,0.0
8.476819,-0.640756764928037,0.0,-0.018622393300208068,0.0
8.569819,-0.640756764928037,0.0,-0.018622393300208068,0.0
8.662957,-0.640756764928037,0.0,-0.018622393300208068,0.0
8.76267,-0.640756764928037,0.0,-0.018622393300208068,0.0
8.853432,-0.640756764928037,0.0,-0.018622393300208068,0.0
8.946027,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.03845,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.132278,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.229825,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.321823,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.414929,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.510516,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.602034,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.693303,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.743303,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.833962,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.883962,-0.640756764928037,0.0,-0.018622393300208068,0.0
9.975962,-0.640756764928037,0.0,-0.018622393300208068,0.0
10.069923,-0.640756764928037,0.0,-0.018622393300208068,0.0
10.163611,-0.640756764928037,0.0,-0.018622393300208068,0.0
10.257039,-0.640756764928037,0.0,-0.018622393300208068,0.0
10.350305,-0.640756764928037,0.0,-0.018622393300208068,0.0
10.443941,-0.640756764928037,0.0,-0.018622393300208068,0.0
10.536855,-0.640756764928037,0.0,-0.018622393300208068,0.0
10.588854,-0.640756764928037,0.0,-0.018622393300208068,0.0
10.678854,-0.640756764928037,0.0,-0.018622393300208068,0.0
10.775541,-0.640756764928037,0.0,-0.018622393300208068,0.0
10.869502,-0.640756764928037,0.0,-0.018622393300208068,0.0
10.963196,-0.640756764928037,0.0,-0.018622393300208068,0.0
11.056145,-0.640756764928037,0.0,-0.018622393300208068,0.0
11.150854,-0.640756764928037,0.0,-0.018622393300208068,0.0
11.242376,-0.640756764928037,0.0,-0.018622393300208068,0.0
11.338922,-0.640756764928037,0.0,-0.018622393300208068,0.0
11.43371,-0.640756764928037,0.0,-0.018622393300208068,0.0
11.523226,-0.640756764928037,0.0,-0.018622393300208068,0.0
11.616322,-0.640756764928037,0.0,-0.018622393300208068,0.0
11.713321,-0.640756764928037,0.0,-0.018622393300208068,0.0
11.805342,-0.640756764928037,0.0,-0.018622393300208068,0.0
11.897933,-0.640756764928037,0.0,-0.018622393300208068,0.0
11.991329,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.089328,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.179628,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.270747,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.322746,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.412223,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.464255,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.554256,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.651684,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.744348,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.835221,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.889936,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.940261,-0.640756764928037,0.0,-0.018622393300208068,0.0
12.985005,-0.640756764928037,0.0,-0.018622393300208068,0.0
13.069329,-0.640756764928037,0.0,-0.018622393300208068,0.0
13.164879,-0.640756764928037,0.0,-0.018622393300208068,0.0
13.256878,-0.640756764928037,0.0,-0.018622393300208068,0.0
13.35204,-0.640756764928037,0.0,-0.018622393300208068,0.0
13.449128,-0.640756764928037,0.0,-0.018622393300208068,0.0
13.541127,-0.640756764928037,0.0,-0.018622393300208068,0.0
13.63271,-0.640756764928037,0.0,-0.018622393300208068,0.0
13.72967,-0.640756764928037,0.0,-0.018622393300208068,0.0
