cam_time,cam_pulseWaveform_forehead,cam_bpm_forehead,cam_pulseWaveform_mouth,cam_bpm_mouth
1.047685,0.08140277544701054,115.38461538461539,-0.3957098957466573,85.71428571428571
1.126658,44264.5,97.2972972972973,-0.3957098957466573,85.71428571428571
1.165133,37178.5,0.0,-0.3957098957466573,85.71428571428571
1.21514,49322.0,0.0,-0.3957098957466573,0.0
1.25814,49322.0,0.0,-0.3957098957466573,0.0
1.30414,49322.0,0.0,-0.3957098957466573,0.0
1.35214,49322.0,0.0,-0.3957098957466573,0.0
1.39614,49322.0,0.0,-0.3957098957466573,0.0
1.44414,49322.0,0.0,-0.3957098957466573,0.0
1.49114,49322.0,0.0,-0.3957098957466573,0.0
1.541658,48649.0,0.0,-0.3957098957466573,0.0
1.583687,48649.0,0.0,-0.3957098957466573,0.0
1.633154,48649.0,0.0,-0.3957098957466573,0.0
1.678167,48649.0,0.0,-0.3957098957466573,0.0
1.728654,48649.0,0.0,-0.3957098957466573,0.0
1.771629,48649.0,0.0,-0.3957098957466573,0.0
1.819629,48649.0,0.0,-0.3957098957466573,0.0
1.86563,48649.0,0.0,-0.3957098957466573,0.0
1.912629,48649.0,0.0,-0.3957098957466573,0.0
1.961639,48649.0,0.0,-0.3957098957466573,0.0
2.004673,48649.0,0.0,-0.3957098957466573,0.0
2.049322,48649.0,0.0,-0.3957098957466573,0.0
2.098239,48649.0,0.0,-0.3957098957466573,0.0
2.144784,48649.0,0.0,-0.3957098957466573,0.0
2.207969,48649.0,0.0,-0.3957098957466573,0.0
2.24197,48649.0,0.0,-0.3957098957466573,0.0
2.287804,48649.0,0.0,-0.3957098957466573,0.0
2.33635,48649.0,0.0,-0.3957098957466573,0.0
2.386113,49660.0,0.0,-0.3957098957466573,0.0
2.433178,270460.0,0.0,-0.3957098957466573,0.0
2.476092,270460.0,0.0,-0.3957098957466573,0.0
2.522516,270460.0,0.0,-0.3957098957466573,0.0
2.567479,270460.0,0.0,-0.3957098957466573,0.0
2.612511,270460.0,0.0,-0.3957098957466573,0.0
2.659918,270460.0,0.0,-0.3957098957466573,0.0
