cam_time,cam_pulseWaveform_forehead,cam_bpm_forehead,cam_pulseWaveform_mouth,cam_bpm_mouth
2.506219,0.5768321303856104,0.0,-0.8164294794852875,0.0
2.604209,0.5768321303856104,0.0,-0.8164294794852875,0.0
2.698344,760033.0,0.0,-0.8164294794852875,0.0
2.790135,760033.0,0.0,-0.8164294794852875,0.0
2.883134,760033.0,0.0,-0.8164294794852875,0.0
2.973182,760033.0,0.0,-0.8164294794852875,0.0
3.066061,739122.5,0.0,-0.8164294794852875,0.0
3.11406,739122.5,0.0,-0.8164294794852875,0.0
3.16306,739122.5,0.0,-0.8164294794852875,0.0
3.253079,704742.0,0.0,-0.8164294794852875,0.0
3.30008,704742.0,0.0,-0.8164294794852875,0.0
3.348079,644058.5,0.0,-0.8164294794852875,0.0
3.396982,644058.5,0.0,-0.8164294794852875,0.0
3.487938,644058.5,0.0,-0.8164294794852875,0.0
3.534958,689745.0,0.0,-0.8164294794852875,0.0
3.583958,689745.0,0.0,-0.8164294794852875,0.0
3.632958,713039.0,0.0,-0.8164294794852875,0.0
3.720958,713039.0,0.0,-0.8164294794852875,0.0
3.76898,652266.5,0.0,191030.0,0.0
3.821978,652266.5,0.0,220741.5,0.0
3.912294,706270.5,0.0,239381.5,0.0
4.005314,706270.5,0.0,202814.5,0.0
4.104312,706270.5,0.0,236592.0,0.0
4.19436,706270.5,0.0,214575.5,0.0
4.28736,692171.5,0.0,231049.0,0.0
4.383777,692171.5,0.0,236588.0,0.0
4.477716,718445.0,0.0,253804.0,0.0
4.568912,770314.5,0.0,224509.0,0.0
4.664408,770314.5,0.0,214739.0,0.0
4.755408,770314.5,0.0,199279.0,0.0
4.849409,770314.5,0.0,181124.0,0.0
4.940852,758395.0,0.0,182112.5,0.0
5.012514,758395.0,0.0,191657.0,0.0
5.081646,758395.0,0.0,195108.0,0.0
5.142657,758395.0,0.0,222182.0,0.0
5.224009,758395.0,0.0,201870.0,0.0
5.315184,758395.0,0.0,196455.0,0.0
5.365184,758395.0,0.0,161749.0,0.0
5.415184,758395.0,0.0,196771.5,0.0
5.504184,758395.0,0.0,162847.0,0.0
