cam_time,cam_pulseWaveform_forehead,cam_bpm_forehead,cam_pulseWaveform_mouth,cam_bpm_mouth
3.838733,214392.5,0.0,319217.0,63.1578947368421
3.927735,179696.0,0.0,274774.0,63.1578947368421
3.977733,221195.5,0.0,318149.0,63.1578947368421
4.024734,184054.0,0.0,276645.0,60.0
4.071733,180522.0,0.0,261024.0,60.0
4.116733,180418.5,0.0,292042.0,0.0
4.160734,159860.5,0.0,211363.0,0.0
4.209733,166679.0,112.49999999999999,277667.0,0.0
4.255733,174763.0,112.49999999999999,258469.5,0.0
4.303733,139254.0,112.49999999999999,242848.5,0.0
4.350734,173723.0,0.0,261253.0,0.0
4.397734,146172.0,0.0,261925.0,0.0
4.440734,146090.0,0.0,221859.5,0.0
4.494733,153204.0,0.0,278580.0,0.0
4.538733,160863.5,83.33333333333333,150385.5,0.0
4.586733,168053.5,77.41935483870968,251677.5,0.0
4.633733,173925.0,77.41935483870968,256417.0,0.0
4.677734,155991.0,77.41935483870968,243282.0,0.0
4.725733,174344.0,0.0,245684.0,0.0
4.772733,153964.0,78.26086956521739,230431.5,0.0
4.819733,160088.5,78.26086956521739,231682.0,0.0
4.865733,152993.0,78.26086956521739,256463.0,0.0
4.912734,160124.5,0.0,288551.0,0.0
4.958733,167359.5,112.49999999999999,297661.0,0.0
5.009733,175623.5,112.49999999999999,272576.0,0.0
5.055733,164487.0,0.0,280563.0,0.0
5.102733,175976.5,0.0,287917.0,0.0
5.146734,164492.0,0.0,233931.5,0.0
5.195733,182887.0,0.0,285473.0,0.0
5.242734,190081.0,0.0,299745.0,0.0
5.293727,184196.5,0.0,302092.5,0.0
5.383727,184217.5,0.0,304629.5,0.0
5.430728,193395.0,0.0,321307.5,0.0
5.479727,413669.0,0.0,315146.0,0.0
5.572745,184945.5,0.0,304937.0,0.0
5.619748,188880.0,0.0,311521.0,0.0
5.663745,156294.0,0.0,216778.0,0.0
5.711745,178100.5,0.0,256406.0,0.0
5.757746,385318.0,0.0,227936.0,0.0
5.805745,370967.0,0.0,257100.0,0.0
5.853746,196791.0,0.0,225982.0,0.0
5.943939,182650.0,0.0,241252.0,0.0
5.990941,168522.0,0.0,204211.0,0.0
6.038944,183426.0,0.0,241621.0,54.54545454545455
6.088939,172450.0,0.0,238926.0,0.0
6.176939,182465.0,0.0,246737.5,0.0
6.22294,176618.0,0.0,228623.0,0.0
6.271941,179806.0,0.0,218531.0,0.0
6.31694,169752.0,0.0,233551.5,0.0
6.36494,174696.0,0.0,244276.0,0.0
6.41694,189906.0,0.0,247076.0,0.0
6.462939,168566.0,0.0,232173.0,0.0
6.509949,161083.0,0.0,232755.5,0.0
6.602948,161227.0,0.0,244477.0,0.0
6.648949,158264.0,0.0,180752.0,0.0
6.692947,137473.0,0.0,106927.5,0.0
6.738947,140121.0,0.0,146821.0,0.0
6.78795,157352.0,0.0,256307.5,0.0
6.833948,160435.0,0.0,229886.0,0.0
6.880951,141831.5,0.0,192299.5,0.0
6.923947,119816.5,0.0,105831.0,0.0
6.974947,163603.0,112.49999999999999,231241.0,0.0
7.020948,142142.0,54.54545454545455,163621.5,0.0
7.065951,127863.0,54.54545454545455,146411.5,0.0
7.115949,144679.0,54.54545454545455,172034.0,0.0
7.160948,127863.0,112.49999999999999,96070.5,0.0
7.207947,127863.0,111.62790697674419,115492.0,0.0
7.254947,145480.0,113.51351351351352,168444.0,0.0
7.305117,137338.0,0.0,176983.0,0.0
7.352117,152606.0,113.51351351351352,194211.0,0.0
7.398119,145354.0,106.66666666666667,229655.0,0.0
7.445119,152764.0,113.51351351351352,261092.0,0.0
7.493118,163517.0,0.0,259233.0,0.0
7.541119,137833.0,0.0,223713.0,0.0
7.591118,149866.0,0.0,190514.5,0.0
7.678119,153253.0,0.0,245212.0,0.0
7.725118,166265.5,0.0,256275.0,0.0
7.773117,151645.5,93.75,250431.5,0.0
7.82012,158945.0,93.75,250187.5,0.0
7.870119,185091.0,93.75,326745.0,0.0
7.96012,144322.0,104.34782608695652,216298.0,0.0
8.00712,162431.0,104.34782608695652,246491.0,0.0
8.054118,169902.0,105.0,257121.5,0.0
8.101119,162351.0,0.0,234914.5,0.0
8.15012,180426.0,0.0,262248.0,0.0
8.197117,184610.0,0.0,208615.0,0.0
8.248119,181360.5,0.0,249787.5,0.0
8.3396,180332.0,0.0,245349.0,0.0
8.436116,180347.0,0.0,262096.0,0.0
8.526117,174034.0,0.0,260903.0,0.0
8.574117,169387.0,0.0,195555.0,0.0
8.720165,159170.0,0.0,182570.0,0.0
